,site_number,sample_measurement,sample_measurement,sample_measurement
,,daily_avg,daily_max,mda8
date_time,,,,
2021-09-27,0026,0.027043478260869565,0.067,0.05074999999999999
2021-09-28,0026,0.03183333333333333,0.058,0.053
2021-09-29,0026,0.02725,0.051,0.040874999999999995
2021-09-30,0026,0.024374999999999997,0.032,0.029874999999999992
2021-10-01,0026,0.020416666666666666,0.046,0.03749999999999999
2021-10-02,0026,0.030291666666666665,0.064,0.057749999999999996
2021-10-03,0026,0.02816666666666667,0.061,0.05687499999999999
2021-10-04,0026,0.029416666666666664,0.06,0.05199999999999999
2021-10-05,0026,0.035913043478260874,0.053,0.049374999999999995
2021-10-06,0026,0.028,0.054,0.04699999999999999
2021-10-07,0026,0.024166666666666666,0.054,0.04624999999999999
2021-10-08,0026,0.020958333333333332,0.047,0.03824999999999999
2021-10-09,0026,0.033125,0.052,0.049499999999999995
2021-10-10,0026,0.034374999999999996,0.052,0.04712499999999999
2021-10-11,0026,0.033,0.051,0.04687499999999999
2021-10-12,0026,0.030791666666666665,0.047,0.034374999999999996
2021-10-13,0026,0.026375,0.042,0.039749999999999994
2021-10-14,0026,0.021041666666666667,0.036,0.030624999999999993
2021-10-15,0026,0.03141666666666667,0.045,0.04324999999999999
2021-10-16,0026,0.022041666666666668,0.051,0.045375
2021-10-17,0026,0.022000000000000002,0.05,0.045375
2021-10-18,0026,0.024999999999999998,0.055,0.04687499999999999
2021-10-19,0026,0.029916666666666664,0.058,0.04712499999999999
2021-10-20,0026,0.0221,0.051,0.04466666666666666
2021-10-21,0026,0.004291666666666667,0.029,0.012499999999999994
2021-10-22,0026,0.017875,0.054,0.046125
2021-10-23,0026,0.013416666666666667,0.037,0.023749999999999993
2021-10-24,0026,0.025374999999999998,0.052,0.048624999999999995
2021-10-25,0026,0.012695652173913042,0.034,0.023749999999999993
2021-10-26,0026,0.019458333333333334,0.045,0.040499999999999994
2021-10-27,0026,0.02379166666666667,0.042,0.040499999999999994
2021-10-28,0026,,,0.009714285714285707
2021-10-29,0026,0.018666666666666668,0.045,0.032833333333333325
2021-10-30,0026,0.02316666666666667,0.043,0.03662499999999999
2021-10-31,0026,0.020625,0.027,0.024374999999999994
2021-11-01,0026,0.009869565217391305,0.019,0.01787499999999999
2021-11-02,0026,0.002625,0.01,0.008624999999999994
2021-11-03,0026,0.011125000000000001,0.039,0.031874999999999994
2021-11-04,0026,0.0135,0.041,0.033374999999999995
2021-11-05,0026,0.021833333333333333,0.049,0.043625
2021-11-06,0026,0.016291666666666666,0.054,0.04162499999999999
2021-11-07,0026,0.022416666666666668,0.053,0.043875
2021-11-08,0026,0.014782608695652176,0.029,0.026142857142857138
2021-11-09,0026,0.004625,0.018,0.012124999999999995
2021-11-10,0026,0.033874999999999995,0.049,0.04462499999999999
2021-11-11,0026,0.042874999999999996,0.05,0.048
2021-11-12,0026,0.012499999999999999,0.028,0.034874999999999996
2021-11-13,0026,0.029124999999999998,0.038,0.03624999999999999
2021-11-14,0026,0.029458333333333333,0.042,0.037
2021-11-15,0026,0.025458333333333333,0.04,0.039624999999999994
2021-11-16,0026,0.027130434782608695,0.04,0.03837499999999999
2021-11-17,0026,0.024499999999999997,0.034,0.030874999999999993
2021-11-18,0026,0.0071666666666666675,0.028,0.019624999999999993
2021-11-19,0026,0.021,0.042,0.03812499999999999
2021-11-20,0026,0.014416666666666668,0.035,0.029249999999999995
2021-11-21,0026,0.01575,0.04,0.033249999999999995
2021-11-22,0026,0.010875000000000001,0.042,0.027624999999999993
2021-11-23,0026,0.022083333333333333,0.047,0.03874999999999999
2021-11-24,0026,0.026625,0.044,0.04449999999999999
2021-11-25,0026,0.024749999999999998,0.046,0.04187499999999999
2021-11-26,0026,0.024291666666666666,0.039,0.032874999999999995
2021-11-27,0026,0.016541666666666666,0.042,0.03687499999999999
2021-11-28,0026,0.017166666666666667,0.036,0.030999999999999996
2021-11-29,0026,0.01482608695652174,0.034,0.028749999999999994
2021-11-30,0026,0.015541666666666667,0.043,0.02887499999999999
2021-12-01,0026,0.015583333333333333,0.038,0.02962499999999999
2021-12-02,0026,0.011791666666666666,0.037,0.026624999999999992
2021-12-03,0026,0.012916666666666667,0.03,0.021999999999999992
2021-12-04,0026,0.007541666666666666,0.025,0.013499999999999993
2021-12-05,0026,0.03166666666666667,0.045,0.039624999999999994
2021-12-06,0026,0.015347826086956524,0.034,0.034749999999999996
2021-12-07,0026,0.01575,0.044,0.029374999999999995
2021-12-08,0026,0.016541666666666666,0.041,0.03624999999999999
2021-12-09,0026,0.015666666666666666,0.038,0.03599999999999999
2021-12-10,0026,0.026291666666666668,0.044,0.03849999999999999
2021-12-11,0026,0.015583333333333333,0.037,0.033374999999999995
2021-12-12,0026,0.013375,0.042,0.026749999999999993
2021-12-13,0026,,,0.0014285714285714195
2021-12-14,0026,,,
2021-12-15,0026,0.042391304347826085,0.067,0.05437499999999999
2021-12-16,0026,0.00825,0.028,0.044125
2021-12-17,0026,0.019791666666666666,0.042,0.039624999999999994
2021-12-18,0026,0.004083333333333334,0.016,0.026749999999999993
2021-12-19,0026,0.018125,0.045,0.03812499999999999
2021-12-20,0026,0.010166666666666666,0.039,0.025999999999999995
2021-12-21,0026,0.027130434782608695,0.047,0.039624999999999994
2021-12-22,0026,0.01966666666666667,0.049,0.033124999999999995
2021-12-23,0026,0.010708333333333334,0.037,0.021874999999999995
2021-12-24,0026,0.019541666666666666,0.04,0.034999999999999996
2021-12-25,0026,0.021125,0.048,0.04262499999999999
2021-12-26,0026,0.026166666666666668,0.051,0.04699999999999999
2021-12-27,0026,0.013304347826086957,0.045,0.028571428571428564
2021-12-28,0026,0.02329166666666667,0.042,0.03937499999999999
2021-12-29,0026,0.010666666666666666,0.031,0.024499999999999994
2021-12-30,0026,0.025166666666666664,0.047,0.04574999999999999
2021-12-31,0026,0.024749999999999998,0.043,0.04287499999999999
2018-01-01,3001,0.006583333333333333,0.016,0.012499999999999999
2018-01-02,3001,0.009291666666666667,0.037,0.026625
2018-01-03,3001,0.0095,0.038,0.023375
2018-01-04,3001,0.008916666666666666,0.038,0.024999999999999998
2018-01-05,3001,,,0.0008571428571428569
2018-01-06,3001,,,
2018-01-07,3001,0.013333333333333334,0.038,0.031375
2018-01-08,3001,0.0004583333333333333,0.001,0.0036249999999999998
2018-01-09,3001,0.006416666666666667,0.033,0.018625
2018-01-10,3001,0.006208333333333333,0.02,0.014375
2018-01-11,3001,0.01575,0.043,0.036375000000000005
2018-01-12,3001,0.012958333333333334,0.036,0.02625
2018-01-13,3001,0.012833333333333334,0.041,0.032375
2018-01-14,3001,0.010666666666666666,0.029,0.022625000000000003
2018-01-15,3001,0.029208333333333333,0.038,0.037125
2018-01-16,3001,0.01,0.035,0.02725
2018-01-17,3001,0.005958333333333333,0.032,0.016625
2018-01-18,3001,0.006347826086956521,0.027,0.019
2018-01-19,3001,0.004083333333333334,0.021,0.012
2018-01-20,3001,0.012958333333333334,0.026,0.024125
2018-01-21,3001,0.03266666666666667,0.04,0.038375000000000006
2018-01-22,3001,0.025458333333333333,0.04,0.037875000000000006
2018-01-23,3001,0.026166666666666668,0.043,0.038250000000000006
2018-01-24,3001,0.004125,0.025,0.013500000000000002
2018-01-25,3001,0.011000000000000001,0.034,0.027000000000000003
2018-01-26,3001,0.021583333333333333,0.04,0.03912500000000001
2018-01-27,3001,0.013916666666666667,0.039,0.02825
2018-01-28,3001,0.029958333333333333,0.042,0.04137500000000001
2018-01-29,3001,0.013583333333333334,0.039,0.034375
2018-01-30,3001,0.01775,0.041,0.029750000000000002
2018-01-31,3001,0.025958333333333333,0.038,0.036625000000000005
2018-02-01,3001,0.02675,0.036,0.035
2018-02-02,3001,0.009916666666666666,0.027,0.019125000000000003
2018-02-03,3001,0.024999999999999998,0.046,0.044375
2018-02-04,3001,0.017166666666666667,0.045,0.029375000000000002
2018-02-05,3001,0.026375,0.042,0.035125
2018-02-06,3001,0.019125,0.036,0.031625
2018-02-07,3001,0.022083333333333333,0.042,0.03625
2018-02-08,3001,0.028249999999999997,0.038,0.037
2018-02-09,3001,0.018625,0.036,0.036750000000000005
2018-02-10,3001,0.01725,0.024,0.021750000000000005
2018-02-11,3001,0.013333333333333334,0.044,0.033625
2018-02-12,3001,0.02033333333333333,0.027,0.022166666666666668
2018-02-13,3001,0.008428571428571428,0.037,0.026833333333333334
2018-02-14,3001,0.021125,0.049,0.04075
2018-02-15,3001,0.025916666666666668,0.043,0.038125000000000006
2018-02-16,3001,0.01675,0.046,0.029625000000000005
2018-02-17,3001,0.032625,0.045,0.042375
2018-02-18,3001,0.027125,0.047,0.044250000000000005
2018-02-19,3001,0.0275,0.03,0.029000000000000005
2018-02-20,3001,0.028,0.035,0.03200000000000001
2018-02-21,3001,0.012000000000000002,0.035,0.027750000000000007
2018-02-22,3001,0.015291666666666667,0.038,0.03225000000000001
2018-02-23,3001,0.021500000000000002,0.044,0.03937500000000001
2018-02-24,3001,0.03333333333333333,0.047,0.045750000000000006
2018-02-25,3001,0.027083333333333334,0.045,0.044000000000000004
2018-02-26,3001,0.013666666666666667,0.045,0.037500000000000006
2018-02-27,3001,0.0032,0.023,0.005166666666666674
2018-02-28,3001,,,
2018-03-01,3001,0.016708333333333335,0.042,0.03012500000000001
2018-03-02,3001,0.016875,0.041,0.03875000000000001
2018-03-03,3001,0.022291666666666668,0.043,0.04
2018-03-04,3001,0.036,0.052,0.047875
2018-03-05,3001,0.042333333333333334,0.045,0.047625
2018-03-06,3001,0.03691666666666667,0.046,0.044500000000000005
2018-03-07,3001,0.018375,0.045,0.037500000000000006
2018-03-08,3001,0.019791666666666666,0.045,0.04087500000000001
2018-03-09,3001,0.023999999999999997,0.044,0.04275
2018-03-10,3001,0.03858333333333334,0.047,0.04300000000000001
2018-03-11,3001,0.024374999999999997,0.05,0.045125000000000005
2018-03-12,3001,0.020541666666666666,0.046,0.04275000000000001
2018-03-13,3001,0.026125,0.048,0.04325000000000001
2018-03-14,3001,0.025083333333333332,0.053,0.04762500000000001
2018-03-15,3001,0.025958333333333333,0.047,0.042625
2018-03-16,3001,0.031043478260869565,0.049,0.04700000000000001
2018-03-17,3001,0.02791666666666667,0.049,0.04675000000000001
2018-03-18,3001,,,0.030285714285714298
2018-03-19,3001,,,
2018-03-20,3001,0.02716666666666667,0.049,0.04725000000000001
2018-03-21,3001,0.019291666666666665,0.046,0.04250000000000001
2018-03-22,3001,0.016083333333333335,0.042,0.037250000000000005
2018-03-23,3001,0.004333333333333334,0.008,0.007000000000000005
2018-03-24,3001,,,
2018-03-25,3001,,,
2018-03-26,3001,,,
2018-03-27,3001,,,
2018-03-28,3001,,,
2018-03-29,3001,,,
2018-03-30,3001,0.025416666666666667,0.044,0.03987500000000001
2018-03-31,3001,0.03258333333333333,0.042,0.03875000000000001
2018-04-01,3001,0.023749999999999997,0.038,0.033875
2018-04-02,3001,0.02654166666666667,0.051,0.04862500000000001
2018-04-03,3001,0.043916666666666666,0.052,0.05025
2018-04-04,3001,0.027083333333333334,0.048,0.044875000000000005
2018-04-05,3001,0.034,0.043,0.042125
2018-04-06,3001,0.027833333333333335,0.036,0.036875000000000005
2018-04-07,3001,0.024041666666666666,0.037,0.034
2018-04-08,3001,0.042583333333333334,0.052,0.0495
2018-04-09,3001,0.029791666666666664,0.044,0.040625
2018-04-10,3001,0.02673913043478261,0.049,0.044625000000000005
2018-04-11,3001,0.027,0.05,0.04837500000000001
2018-04-12,3001,0.035083333333333334,0.051,0.04662500000000001
2018-04-13,3001,0.03925,0.048,0.04712500000000001
2018-04-14,3001,0.040916666666666664,0.05,0.04837500000000001
2018-04-15,3001,0.028124999999999997,0.053,0.048875
2018-04-16,3001,0.024833333333333332,0.048,0.038000000000000006
2018-04-17,3001,0.049249999999999995,0.063,0.057625
2018-04-18,3001,0.034291666666666665,0.052,0.04925
2018-04-19,3001,0.0365,0.048,0.046250000000000006
2018-04-20,3001,0.03216666666666667,0.04,0.044500000000000005
2018-04-21,3001,0.021958333333333333,0.032,0.03225000000000001
2018-04-22,3001,0.025541666666666667,0.056,0.051625000000000004
2018-04-23,3001,0.029124999999999998,0.049,0.04575
2018-04-24,3001,0.03270833333333333,0.04,0.03775
2018-04-25,3001,0.029500000000000002,0.053,0.0475
2018-04-26,3001,0.04113636363636364,0.058,0.05450000000000001
2018-04-27,3001,0.034521739130434784,0.063,0.05825
2018-04-28,3001,0.03225,0.065,0.05450000000000001
2018-04-29,3001,0.034791666666666665,0.05,0.04712500000000001
2018-04-30,3001,0.032875,0.06,0.052000000000000005
2018-05-01,3001,0.038625,0.052,0.049625
2018-05-02,3001,0.028499999999999998,0.037,0.038125000000000006
2018-05-03,3001,0.032375,0.039,0.037125000000000005
2018-05-04,3001,0.028375,0.058,0.054125000000000006
2018-05-05,3001,0.02875,0.054,0.051250000000000004
2018-05-06,3001,0.036458333333333336,0.062,0.058625000000000003
2018-05-07,3001,0.021375,0.045,0.04212500000000001
2018-05-08,3001,0.03804166666666667,0.061,0.05712500000000001
2018-05-09,3001,0.03329166666666667,0.065,0.057375
2018-05-10,3001,0.036041666666666666,0.062,0.053375000000000006
2018-05-11,3001,0.028619047619047617,0.05,0.04316666666666668
2018-05-12,3001,0.018708333333333334,0.023,0.021625000000000005
2018-05-13,3001,0.01929166666666667,0.033,0.028750000000000008
2018-05-14,3001,0.029708333333333333,0.051,0.04462500000000001
2018-05-15,3001,0.03691304347826087,0.059,0.05500000000000001
2018-05-16,3001,0.03216666666666667,0.062,0.05612500000000001
2018-05-17,3001,0.03995833333333333,0.07,0.061875000000000006
2018-05-18,3001,0.040600000000000004,0.049,0.04862500000000001
2018-05-19,3001,0.03983333333333333,0.045,0.04275000000000001
2018-05-20,3001,0.03,0.041,0.03900000000000001
2018-05-21,3001,0.02791666666666667,0.061,0.052875000000000005
2018-05-22,3001,0.03675,0.07,0.058875000000000004
2018-05-23,3001,0.036166666666666666,0.058,0.05500000000000001
2018-05-24,3001,0.040791666666666664,0.067,0.06325
2018-05-25,3001,0.037333333333333336,0.068,0.063875
2018-05-26,3001,0.03854166666666667,0.072,0.06675
2018-05-27,3001,0.03395833333333333,0.053,0.04900000000000001
2018-05-28,3001,0.045625,0.056,0.04987500000000001
2018-05-29,3001,0.03957142857142857,0.059,0.05500000000000001
2018-05-30,3001,0.035875,0.062,0.05725000000000001
2018-05-31,3001,0.0375,0.057,0.05450000000000001
2018-06-01,3001,0.037333333333333336,0.068,0.061250000000000006
2018-06-02,3001,0.04779166666666667,0.062,0.060125000000000005
2018-06-03,3001,0.03933333333333333,0.06,0.05575000000000001
2018-06-04,3001,0.03133333333333333,0.059,0.05025
2018-06-05,3001,0.03991666666666666,0.067,0.060500000000000005
2018-06-06,3001,0.043791666666666666,0.067,0.06237500000000001
2018-06-07,3001,0.03769565217391304,0.053,0.04742857142857144
2018-06-08,3001,,,0.03457142857142858
2018-06-09,3001,,,
2018-06-10,3001,0.035625,0.056,0.052375000000000005
2018-06-11,3001,0.03908333333333333,0.052,0.04962500000000001
2018-06-12,3001,0.03883333333333333,0.06,0.05500000000000001
2018-06-13,3001,0.043333333333333335,0.076,0.063625
2018-06-14,3001,0.028708333333333332,0.057,0.04662500000000001
2018-06-15,3001,0.02975,0.052,0.04925000000000001
2018-06-16,3001,0.036875,0.068,0.05475000000000001
2018-06-17,3001,0.026708333333333334,0.039,0.03600000000000001
2018-06-18,3001,0.02747826086956522,0.048,0.044750000000000005
2018-06-19,3001,0.036208333333333335,0.049,0.044750000000000005
2018-06-20,3001,0.036208333333333335,0.06,0.05562500000000001
2018-06-21,3001,0.03656521739130435,0.059,0.05642857142857144
2018-06-22,3001,0.033624999999999995,0.051,0.04725000000000001
2018-06-23,3001,0.04041666666666666,0.063,0.05825000000000001
2018-06-24,3001,0.043666666666666666,0.059,0.051250000000000004
2018-06-25,3001,0.034749999999999996,0.063,0.05987500000000001
2018-06-26,3001,0.035541666666666666,0.065,0.060875000000000005
2018-06-27,3001,0.0365,0.061,0.05537500000000001
2018-06-28,3001,0.03345833333333333,0.056,0.051875000000000004
2018-06-29,3001,0.03895833333333334,0.064,0.05837500000000001
2018-06-30,3001,0.03858333333333334,0.048,0.04787500000000001
2018-07-01,3001,0.03970833333333333,0.062,0.060250000000000005
2018-07-02,3001,0.039,0.057,0.053250000000000006
2018-07-03,3001,0.034958333333333334,0.058,0.052125000000000005
2018-07-04,3001,0.04108333333333333,0.069,0.060875000000000005
2018-07-05,3001,0.0425,0.055,0.05012500000000001
2018-07-06,3001,0.04833333333333333,0.081,0.07362500000000001
2018-07-07,3001,0.03891666666666666,0.073,0.063375
2018-07-08,3001,0.03745833333333334,0.063,0.05750000000000001
2018-07-09,3001,0.04270833333333333,0.069,0.060875000000000005
2018-07-10,3001,0.04758333333333333,0.081,0.06975
2018-07-11,3001,0.04547826086956522,0.072,0.06225000000000001
2018-07-12,3001,0.046625,0.065,0.05862500000000001
2018-07-13,3001,0.043916666666666666,0.065,0.06100000000000001
2018-07-14,3001,0.049958333333333334,0.078,0.0675
2018-07-15,3001,0.031125,0.053,0.052750000000000005
2018-07-16,3001,0.0375,0.077,0.067375
2018-07-17,3001,0.047749999999999994,0.077,0.0675
2018-07-18,3001,0.045875,0.073,0.070125
2018-07-19,3001,0.042041666666666665,0.071,0.0655
2018-07-20,3001,0.035916666666666666,0.064,0.05637500000000001
2018-07-21,3001,0.04133333333333333,0.079,0.06325
2018-07-22,3001,0.03891666666666667,0.065,0.0575
2018-07-23,3001,0.030083333333333333,0.044,0.040625
2018-07-24,3001,0.04029166666666666,0.078,0.06300000000000001
2018-07-25,3001,0.037,0.059,0.054000000000000006
2018-07-26,3001,0.041791666666666664,0.064,0.058625000000000003
2018-07-27,3001,0.03320833333333333,0.059,0.04962500000000001
2018-07-28,3001,0.03158333333333333,0.056,0.04975000000000001
2018-07-29,3001,0.041041666666666664,0.063,0.054125000000000006
2018-07-30,3001,0.045000000000000005,0.065,0.06187500000000001
2018-07-31,3001,0.03983333333333333,0.073,0.068125
2018-08-01,3001,0.042333333333333334,0.075,0.069125
2018-08-02,3001,0.0405,0.078,0.068375
2018-08-03,3001,0.039625,0.057,0.05162500000000001
2018-08-04,3001,0.03875,0.065,0.05725
2018-08-05,3001,0.036875,0.055,0.05025
2018-08-06,3001,0.041666666666666664,0.064,0.05487500000000001
2018-08-07,3001,0.035124999999999997,0.062,0.05687500000000001
2018-08-08,3001,0.04033333333333333,0.076,0.06462500000000002
2018-08-09,3001,0.03745833333333334,0.068,0.062125000000000014
2018-08-10,3001,0.04108333333333333,0.07,0.06512500000000002
2018-08-11,3001,0.043750000000000004,0.066,0.062000000000000006
2018-08-12,3001,0.044833333333333336,0.067,0.05700000000000001
2018-08-13,3001,0.04295833333333333,0.077,0.064625
2018-08-14,3001,0.038,0.067,0.05737500000000001
2018-08-15,3001,0.03879166666666667,0.07,0.06250000000000001
2018-08-16,3001,0.038625,0.072,0.06212500000000001
2018-08-17,3001,0.038625,0.068,0.05650000000000001
2018-08-18,3001,0.035708333333333335,0.054,0.04737500000000001
2018-08-19,3001,0.03825,0.055,0.050875000000000004
2018-08-20,3001,0.03941666666666666,0.073,0.060875000000000005
2018-08-21,3001,0.029416666666666664,0.048,0.043000000000000003
2018-08-22,3001,0.034958333333333334,0.062,0.05575000000000001
2018-08-23,3001,0.041666666666666664,0.056,0.051875000000000004
2018-08-24,3001,0.03791666666666667,0.071,0.06575
2018-08-25,3001,0.035291666666666666,0.066,0.059125000000000004
2018-08-26,3001,0.03233333333333333,0.05,0.04737500000000001
2018-08-27,3001,0.03966666666666666,0.056,0.049
2018-08-28,3001,0.032875,0.051,0.044500000000000005
2018-08-29,3001,0.03154166666666667,0.06,0.05187500000000001
2018-08-30,3001,0.026166666666666668,0.05,0.04412500000000001
2018-08-31,3001,0.020958333333333332,0.043,0.038000000000000006
2018-09-01,3001,0.02679166666666667,0.051,0.04737500000000001
2018-09-02,3001,0.036375,0.066,0.05762500000000001
2018-09-03,3001,0.035583333333333335,0.057,0.053625000000000006
2018-09-04,3001,0.035583333333333335,0.064,0.057875
2018-09-05,3001,0.023791666666666666,0.042,0.03862500000000001
2018-09-06,3001,0.022416666666666668,0.046,0.04000000000000001
2018-09-07,3001,0.025833333333333333,0.048,0.044625000000000005
2018-09-08,3001,0.033625,0.065,0.059625000000000004
2018-09-09,3001,0.030375,0.055,0.04975000000000001
2018-09-10,3001,0.023549999999999998,0.055,0.04550000000000001
2018-09-11,3001,0.024722222222222222,0.045,0.03987500000000001
2018-09-12,3001,0.02108695652173913,0.052,0.045625000000000006
2018-09-13,3001,0.019875,0.045,0.038375000000000006
2018-09-14,3001,0.02025,0.045,0.040625
2018-09-15,3001,0.025041666666666667,0.059,0.04787500000000001
2018-09-16,3001,0.029625,0.051,0.04725000000000001
2018-09-17,3001,0.02358333333333333,0.053,0.042875
2018-09-18,3001,0.02679166666666667,0.052,0.04425000000000001
2018-09-19,3001,0.022541666666666668,0.05,0.04237500000000001
2018-09-20,3001,0.027875,0.055,0.04937500000000001
2018-09-21,3001,0.035777777777777776,0.057,0.05250000000000001
2018-09-22,3001,0.025916666666666668,0.056,0.04987500000000001
2018-09-23,3001,0.028708333333333332,0.059,0.053625000000000006
2018-09-24,3001,0.029083333333333333,0.044,0.041875
2018-09-25,3001,0.034458333333333334,0.05,0.04612500000000001
2018-09-26,3001,0.01991304347826087,0.042,0.035625000000000004
2018-09-27,3001,0.02654166666666667,0.053,0.04937500000000001
2018-09-28,3001,0.022208333333333333,0.028,0.02975000000000001
2018-09-29,3001,0.016208333333333335,0.044,0.03287500000000001
2018-09-30,3001,0.014791666666666667,0.026,0.02412500000000001
2018-10-01,3001,0.0067083333333333335,0.014,0.012125000000000009
2018-10-02,3001,0.006541666666666667,0.031,0.019250000000000007
2018-10-03,3001,0.017625,0.032,0.029625000000000005
2018-10-04,3001,0.021875000000000002,0.04,0.03325000000000001
2018-10-05,3001,0.018833333333333334,0.036,0.03137500000000001
2018-10-06,3001,0.025916666666666668,0.035,0.03075000000000001
2018-10-07,3001,0.011708333333333333,0.02,0.021500000000000005
2018-10-08,3001,0.008916666666666666,0.014,0.012500000000000008
2018-10-09,3001,0.01375,0.022,0.018375000000000006
2018-10-10,3001,0.01945833333333333,0.023,0.020875000000000008
2018-10-11,3001,0.01,0.019,0.019375000000000007
2018-10-12,3001,0.010916666666666667,0.036,0.02925000000000001
2018-10-13,3001,0.01929166666666667,0.043,0.038125000000000006
2018-10-14,3001,0.028958333333333332,0.038,0.036375000000000005
2018-10-15,3001,0.017583333333333333,0.047,0.04075000000000001
2018-10-16,3001,0.014375,0.042,0.03862500000000001
2018-10-17,3001,0.01904166666666667,0.037,0.03312500000000001
2018-10-18,3001,0.022041666666666668,0.04,0.031125000000000007
2018-10-19,3001,0.020916666666666667,0.051,0.044875000000000005
2018-10-20,3001,0.016291666666666666,0.048,0.04087500000000001
2018-10-21,3001,0.017625,0.049,0.04312500000000001
2018-10-22,3001,0.017541666666666667,0.046,0.038250000000000006
2018-10-23,3001,0.013666666666666667,0.031,0.026750000000000006
2018-10-24,3001,0.013875,0.037,0.030750000000000006
2018-10-25,3001,0.017083333333333336,0.042,0.03725000000000001
2018-10-26,3001,0.018833333333333334,0.042,0.03625000000000001
2018-10-27,3001,0.019375,0.033,0.03150000000000001
2018-10-28,3001,0.01475,0.042,0.03225000000000001
2018-10-29,3001,0.022208333333333333,0.045,0.041125
2018-10-30,3001,0.02891666666666667,0.037,0.03400000000000001
2018-10-31,3001,0.021166666666666667,0.037,0.033625
2018-11-01,3001,0.019791666666666666,0.041,0.037000000000000005
2018-11-02,3001,0.020666666666666667,0.043,0.03262500000000001
2018-11-03,3001,0.029916666666666664,0.04,0.037125000000000005
2018-11-04,3001,0.01995833333333333,0.04,0.03400000000000001
2018-11-05,3001,0.025875,0.045,0.04212500000000001
2018-11-06,3001,0.025416666666666667,0.046,0.04287500000000001
2018-11-07,3001,0.0188125,0.029,0.027333333333333345
2018-11-08,3001,0.017375,0.031,0.027250000000000007
2018-11-09,3001,0.011458333333333334,0.028,0.023375000000000007
2018-11-10,3001,0.022458333333333334,0.046,0.04087500000000001
2018-11-11,3001,0.03279166666666667,0.036,0.034875
2018-11-12,3001,0.023333333333333334,0.033,0.03437500000000001
2018-11-13,3001,0.010166666666666666,0.035,0.024750000000000005
2018-11-14,3001,0.008624999999999999,0.029,0.023375000000000007
2018-11-15,3001,0.008208333333333333,0.035,0.023125000000000007
2018-11-16,3001,0.008916666666666666,0.035,0.023375000000000007
2018-11-17,3001,0.019625,0.028,0.026750000000000006
2018-11-18,3001,0.011708333333333334,0.035,0.024875000000000005
2018-11-19,3001,0.010875000000000001,0.041,0.029250000000000005
2018-11-20,3001,0.0072499999999999995,0.036,0.021000000000000005
2018-11-21,3001,0.008375,0.041,0.024000000000000007
2018-11-22,3001,0.016916666666666667,0.04,0.028000000000000008
2018-11-23,3001,0.03229166666666667,0.041,0.03962500000000001
2018-11-24,3001,0.022750000000000003,0.044,0.037875000000000006
2018-11-25,3001,0.023374999999999996,0.04,0.036250000000000004
2018-11-26,3001,0.012791666666666666,0.042,0.023625000000000007
2018-11-27,3001,0.009291666666666667,0.041,0.022375000000000006
2018-11-28,3001,0.018166666666666668,0.041,0.03150000000000001
2018-11-29,3001,0.014238095238095237,0.033,0.027166666666666676
2018-11-30,3001,0.006875,0.018,0.017000000000000008
2018-12-01,3001,0.012708333333333334,0.032,0.02900000000000001
2018-12-02,3001,0.017208333333333336,0.035,0.02962500000000001
2018-12-03,3001,0.0185,0.033,0.030375000000000006
2018-12-04,3001,0.018666666666666668,0.04,0.037625000000000006
2018-12-05,3001,0.014541666666666666,0.032,0.024500000000000008
2018-12-06,3001,0.017041666666666667,0.032,0.029375000000000005
2018-12-07,3001,0.010166666666666666,0.039,0.027500000000000007
2018-12-08,3001,0.010041666666666666,0.038,0.024500000000000008
2018-12-09,3001,0.011375000000000001,0.04,0.03187500000000001
2018-12-10,3001,0.005458333333333333,0.03,0.015375000000000007
2018-12-11,3001,0.016833333333333332,0.044,0.042
2018-12-12,3001,0.024041666666666666,0.042,0.04050000000000001
2018-12-13,3001,0.01954166666666667,0.039,0.036875000000000005
2018-12-14,3001,0.006833333333333333,0.037,0.019875000000000007
2018-12-15,3001,0.00825,0.041,0.023750000000000007
2018-12-16,3001,0.008791666666666666,0.036,0.024875000000000008
2018-12-17,3001,,,0.0007142857142857221
2018-12-18,3001,,,
2018-12-19,3001,0.026041666666666668,0.041,0.038125000000000006
2018-12-20,3001,0.011041666666666667,0.036,0.02937500000000001
2018-12-21,3001,0.02,0.04,0.035875000000000004
2018-12-22,3001,0.022333333333333334,0.041,0.03300000000000001
2018-12-23,3001,0.014708333333333332,0.045,0.036750000000000005
2018-12-24,3001,0.014416666666666666,0.041,0.03475
2018-12-25,3001,0.011375000000000001,0.035,0.029250000000000012
2018-12-26,3001,0.012541666666666666,0.023,0.020625000000000008
2018-12-27,3001,0.025916666666666668,0.038,0.03537500000000001
2018-12-28,3001,0.025708333333333333,0.031,0.03225000000000001
2018-12-29,3001,0.010083333333333333,0.031,0.024125000000000008
2018-12-30,3001,0.016083333333333335,0.036,0.03150000000000001
2018-12-31,3001,0.019,0.025,0.02212500000000001
2019-01-01,3001,0.02,0.033,0.02987500000000001
2019-01-02,3001,0.0077083333333333335,0.031,0.022125000000000006
2019-01-03,3001,0.006875,0.03,0.019375000000000007
2019-01-04,3001,0.006541666666666667,0.034,0.019000000000000006
2019-01-05,3001,0.007583333333333333,0.031,0.020125000000000007
2019-01-06,3001,0.017416666666666667,0.04,0.03300000000000001
2019-01-07,3001,0.024666666666666667,0.04,0.038125000000000006
2019-01-08,3001,0.01525,0.031,0.02962500000000001
